-nnq6461,2
1573-66678,2
1573-66679,2
1573-66680,2
1573-66681,2
1573-66682,2
1573-66683,2
1573-66684,1
1573-66685,1
1573-66686,1
1573-66687,2
1573-66688,1
1573-66689,1
1573-66690,1
1573-66691,2
1573-66692,1
1573-66693,2
1573-66694,1
1573-66695,2
1573-66696,2
1573-66697,2
1573-66698,2
1573-66699,1
1573-66700,2
1573-97117,2
1573-97124,2
1573-97132,1
1573-97133,1
1573-97143,1
1573-97149,1
1573-97150,1
1573-97152,2
1573-97167,2
1573-97173,2
1573-97621,2
1573-97901,1
1573-97902,2
1573-97903,1
1573-97904,1
1573-97905,2
1573-97907,1
1573-97908,2
1573-97909,1
1573-97910,1
1573-97911,1
1573-97912,2
1573-97913,2
1573-97914,1
1573-97915,1
1573-97916,1
1573-97917,1
1573-97918,1
1573-97919,2
1573-97920,2
1573-97921,2
1573-97922,2
1573-97923,1
1573-97924,1
1573-97925,1
1573-97926,2
1573-97927,2
1573-97928,1
1573-97929,2
1573-97930,2
1573-97931,1
1573-97933,2
1573-97934,2
1573-97935,1
1573-97936,2
1573-97937,2
1573-97938,2
1573-97939,2
1573-97940,2
1573-97941,2
1573-97942,1
1573-97943,2
1573-97944,1
1573-97945,2
1573-97946,1
1573-97947,2
1573-97948,1
1573-97949,1
1573-97950,1
1573-97951,1
1573-97952,1
1573-97953,1
1573-97954,1
1573-97955,2
1573-97956,1
1573-97957,2
1573-97958,1
1573-97959,1
1573-97960,2
1573-97961,1
1573-97962,2
1573-97963,1
1573-97964,1
1573-97965,1
1573-97966,2
1573-97967,2
1573-97968,1
1573-97969,2
1573-97970,2
1573-97971,2
1573-97972,2
1573-97973,2
1573-97974,2
1573-97975,2
1573-97976,1
1573-97977,2
1573-97978,2
1573-97979,2
1573-97980,1
1573-97981,2
1573-97982,2
1573-97983,1
1573-97984,1
1573-97985,2
1573-97986,2
1573-97987,1
1573-97988,2
1573-97989,2
1573-97990,1
1573-97991,2
1573-97992,1
1573-97993,1
1573-97994,2
1573-97995,2
1573-97996,2
1573-97997,2
1573-97998,2
1573-97999,1
1573-98000,1
1603-16501,1
1603-16502,1
1603-16503,2
1603-16504,2
1603-16505,2
1603-16506,1
1603-16507,1
1603-16508,2
1603-16509,2
1603-16510,1
1603-16511,1
1603-16512,2
1603-16513,1
1603-16514,1
1603-16515,2
1603-16516,1
1603-16517,2
1603-16518,1
1603-16519,1
1603-16520,2
1603-16521,2
1603-16522,2
1603-16523,2
1603-16524,1
1603-16525,2
1603-16526,2
1603-16527,2
1603-16528,1
1603-16529,1
1603-16530,1
1603-16531,1
1603-16532,2
1603-16533,2
1603-16534,2
1603-16535,2
1603-16536,2
1603-16537,2
1603-16538,1
1603-16539,1
1603-16540,2
1603-16541,2
1603-16542,1
1603-16543,1
1603-16544,2
1603-16545,1
1603-16546,1
1603-16547,1
1603-16548,2
1603-16549,1
1603-16550,1
1603-16551,2
1603-16552,2
1603-16553,2
1603-16554,2
1603-16555,2
1603-16556,1
1603-16557,2
1603-16558,2
1603-16559,2
1603-16560,2
1603-16561,1
1603-16562,2
1603-16563,1
1603-16564,1
1603-16565,1
1603-16566,2
1603-16567,1
1603-16568,2
1603-16569,2
1603-16570,1
1603-16571,1
1603-16572,1
1603-16573,2
1603-16574,2
1603-16575,2
1603-16576,2
1603-16577,2
1603-16578,2
1603-16579,2
1603-16580,1
1603-16581,2
1603-16582,2
1603-16583,2
1603-16584,1
1603-16585,2
1603-16586,2
1603-16587,2
1603-16588,2
1603-16589,1
1603-16590,2
1603-16591,1
1603-16592,1
1603-16593,2
1603-16594,1
1603-16595,1
1603-16596,2
1603-16597,1
1603-16598,2
1603-16599,2
1603-16600,1
1603-16601,1
1603-16602,2
1603-16603,2
1603-16604,2
1603-16605,1
1603-16606,2
1603-16607,2
1603-16608,1
1603-16609,1
1603-16610,1
1603-16611,1
1603-16612,1
1603-16613,1
1603-16614,2
1603-16615,1
1603-16616,1
1603-16617,1
1603-16618,1
1603-16619,1
1603-16620,2
1603-16621,1
1603-16622,2
1603-16623,1
1603-16624,1
1603-16625,1
1603-16626,1
1603-16627,1
1603-16628,1
1603-16629,2
1603-16630,2
1603-16631,1
1603-16632,1
1603-16633,1
1603-16634,2
1603-16635,2
1603-16636,2
1603-16637,2
1603-16638,1
1603-16639,1
1603-16640,1
1603-16641,2
1603-16642,2
1603-16643,2
1603-16644,2
1603-16645,2
1603-16646,2
1603-16647,1
1603-16648,2
1603-16649,2
1603-16650,1
1603-16651,1
1603-16652,2
1603-16653,1
1603-16654,2
1603-16655,2
1603-16656,1
1603-16657,2
1603-16658,2
1603-16659,2
1603-16660,1
1603-16661,1
1603-16662,1
1603-16663,2
1603-16664,2
1603-16665,1
1603-16666,1
1603-16667,2
1603-16668,1
1603-16669,2
1603-16670,2
1603-16671,2
1603-16672,1
1603-16673,1
1603-16674,1
1603-16675,1
1603-16676,1
1603-16677,1
1603-16678,2
1603-16679,2
1603-16680,1
1603-16681,2
1603-16682,1
1603-16683,2
1603-16684,1
1603-16685,2
1603-16686,2
1603-16687,2
1603-16688,2
1603-16689,2
1603-16690,1
1603-16691,2
1603-16692,1
1603-16693,2
1603-16694,1
1603-16695,1
1603-16696,1
1603-16697,1
1603-16698,1
1603-16699,2
1603-16700,1
1603-17103,2
1603-17105,1
1603-17106,1
1603-17107,1
1603-17108,1
1603-17109,1
1603-17110,2
1603-17111,2
1603-17112,2
1603-17113,2
1603-17114,2
1603-17115,1
1603-17116,2
1603-17117,1
1603-17118,1
1603-17119,1
1603-17120,2
1603-17121,1
1603-17122,1
1603-17123,1
1603-17124,1
1603-17125,1
1603-17126,2
1603-17127,1
1603-17128,2
1603-17129,1
1603-17130,2
1603-17131,2
1603-17132,2
1603-17133,2
1603-17134,1
1603-17135,2
1603-17136,2
1603-17137,1
1603-17138,2
1603-17139,1
1603-17140,2
1603-17141,2
1603-17142,1
1603-17143,2
1603-17144,2
1603-17145,1
1603-17146,1
1603-17147,2
1603-17148,2
1603-17149,2
1603-17150,1
1603-17151,2
1603-17152,1
1603-17153,2
1603-17154,2
1603-17155,1
1603-17156,2
1603-17157,1
1603-17158,1
1603-17159,1
1603-17160,1
1603-17161,1
1603-17162,2
1603-17163,1
1603-17164,1
1603-17165,1
1603-17166,2
1603-17167,2
1603-17168,1
1603-17169,1
1603-17170,2
1603-17171,1
1603-17172,2
1603-17173,2
1603-17174,2
1603-17175,1
1603-17176,2
1603-17177,2
1603-17178,2
1603-17179,2
1603-17180,1
1603-17181,2
1603-17182,1
1603-17183,2
1603-17184,1
1603-17185,2
1603-17186,2
1603-17187,2
1603-17188,2
1603-17189,2
1603-17190,2
1603-17191,2
1603-17192,2
1603-17193,2
1603-17194,2
1603-17195,1
1603-17196,1
1603-17197,2
1603-17198,2
1603-17199,1
1603-17200,2
1603-17201,1
1603-17202,1
1603-17203,1
1603-17204,1
1603-17205,2
1603-17206,1
1603-17207,1
1603-17208,2
1603-17209,1
1603-17210,2
1603-17211,2
1603-17212,2
1603-17213,2
1603-17214,2
1603-17215,2
1603-17216,1
1603-17217,1
1603-17218,2
1603-17219,1
1603-17220,2
1603-17221,2
1603-17222,1
1603-17223,1
1603-17224,1
1603-17225,2
1603-17226,1
1603-17227,2
1603-17229,2
1603-17230,2
1603-17231,2
1603-17232,2
1603-17233,1
1603-17234,1
1603-17235,1
1603-17236,2
1603-17237,1
1603-17238,2
1603-17239,2
1603-17240,1
1603-17241,1
1603-17242,2
1603-17243,2
1603-17244,2
1603-17245,1
1603-17246,2
1603-17247,2
1603-17248,2
1603-17249,2
1603-17250,2
1603-17251,2
1603-17252,1
1603-17253,2
1603-17254,2
1603-17255,1
1603-17256,1
1603-17257,1
1603-17258,2
1603-17259,1
1603-17260,1
1603-17261,1
1603-17262,2
1603-17263,1
1603-17264,1
1603-17265,2
1603-17266,2
1603-17267,2
1603-17268,2
1603-17269,2
1603-17270,1
1603-17271,2
1603-17272,2
1603-17273,2
1603-17274,2
1603-17275,1
1603-17276,1
1603-17277,2
1603-17278,2
1603-17279,1
1603-17280,2
1603-17281,2
1603-17282,2
1603-17283,2
1603-17284,2
1603-17285,2
1603-17286,1
1603-17287,1
1603-17288,1
1603-17289,1
1603-17290,2
1603-17291,2
1603-17292,1
1603-17293,2
1603-17294,2
1603-17295,2
1603-17296,2
1603-17297,1
1603-17298,1
1603-17299,2
1603-17300,2
1603-17401,2
1603-17402,2
1603-17403,1
1603-17404,1
1603-17405,2
1603-17406,2
1603-17407,2
1603-17408,2
1603-17409,1
1603-17410,2
1603-17411,1
1603-17412,2
1603-17413,1
1603-17414,1
1603-17415,2
1603-17416,2
1603-17417,2
1603-17418,2
1603-17419,1
1603-17420,1
1603-17421,1
1603-17422,1
1603-17423,2
1603-17424,1
1603-17425,2
1603-17426,1
1603-17427,2
1603-17428,2
1603-17429,1
1603-17430,1
1603-17431,1
1603-17432,1
1603-17433,2
1603-17434,2
1603-17435,1
1603-17436,1
1603-17437,2
1603-17438,2
1603-17439,2
1603-17440,1
1603-17441,1
1603-17442,1
1603-17443,1
1603-17445,2
1603-17446,2
1603-17447,2
1603-17448,1
1603-17449,2
1603-17450,1
1603-17451,1
1603-17452,1
1603-17453,1
1603-17454,1
1603-17455,2
1603-17456,2
1603-17457,1
1603-17458,1
1603-17459,1
1603-17460,1
1603-17461,1
1603-17462,2
1603-17463,1
1603-17464,1
1603-17465,1
1603-17466,2
1603-17467,1
1603-17468,2
1603-17469,1
1603-17470,1
1603-17471,1
1603-17472,1
1603-17473,1
1603-17474,2
1603-17475,1
1603-17476,1
1603-17477,1
1603-17478,2
1603-17479,1
1603-17480,2
1603-17481,1
1603-17482,2
1603-17483,2
1603-17484,1
1603-17485,1
1603-17486,1
1603-17487,2
1603-17488,2
1603-17489,1
1603-17490,2
1603-17491,1
1603-17492,2
1603-17493,2
1603-17494,1
1603-17495,1
1603-17496,2
1603-17497,2
1603-17498,2
1603-17499,2
1603-17500,1
1603-51001,1
1603-51002,1
1603-51003,2
1603-51004,2
1603-51005,2
1603-51006,1
1603-51007,2
1603-51008,2
1603-51009,1
1603-51010,1
1603-51011,1
1603-51012,2
1603-51013,1
1603-51014,1
1603-51015,2
1603-51016,1
1603-51017,1
1603-51018,2
1603-51019,1
1603-51020,2
1603-51021,1
1603-51022,2
1603-51023,1
1603-51024,1
1603-51025,1
1603-51026,1
1603-51027,2
1603-51028,1
1603-51029,2
1603-51030,2
1603-51031,2
1603-51032,2
1603-51033,1
1603-51034,1
1603-51035,2
1603-51036,1
1603-51037,1
1603-51039,1
1603-51040,1
1603-51041,2
1603-51042,2
1603-51043,1
1603-51044,2
1603-51045,2
1603-51046,1
1603-51047,2
1603-51048,1
1603-51049,1
1603-51050,1
1603-51051,2
1603-51052,1
1603-51053,2
1603-51054,2
1603-51055,2
1603-51056,1
1603-51057,2
1603-51058,1
1603-51059,1
1603-51060,2
1603-51061,2
1603-51062,2
1603-51063,1
1603-51064,2
1603-51065,1
1603-51066,2
1603-51067,1
1603-51068,2
1603-51069,1
1603-51070,2
1603-51071,1
1603-51072,1
1603-51073,1
1603-51074,2
1603-51075,2
1603-51076,2
1603-51077,1
1603-51078,1
1603-51079,1
1603-51080,2
1603-51081,1
1603-51082,2
1603-51083,1
1603-51084,2
1603-51085,1
1603-51086,1
1603-51087,1
1603-51088,2
1603-51089,1
1603-51090,1
1603-51091,1
1603-51092,1
1603-51093,1
1603-51094,2
1603-51095,2
1603-51096,2
1603-51097,1
1603-51098,1
1603-51099,1
1603-51100,2
1603-51101,1
1603-51102,1
1603-51103,2
1603-51104,1
1603-51105,2
1603-51106,1
1603-51107,1
1603-51108,1
1603-51109,2
1603-51110,2
1603-51111,1
1603-51112,1
1603-51113,1
1603-51114,2
1603-51115,2
1603-51116,2
1603-51117,1
1603-51118,1
1603-51119,2
1603-51120,1
1603-51121,1
1603-51122,1
1603-51123,2
1603-51124,1
1603-51125,1
1603-51126,2
1603-51127,1
1603-51128,1
1603-51129,1
1603-51130,2
1603-51131,1
1603-51132,2
1603-51133,2
1603-51134,2
1603-51135,1
1603-51136,2
1603-51137,2
1603-51138,1
1603-51139,2
1603-51140,1
1603-51141,2
1603-51142,2
1603-51143,2
1603-51144,2
1603-51145,1
1603-51146,1
1603-51147,2
1603-51148,1
1603-51149,1
1603-51150,2
1603-51151,2
1603-51152,2
1603-51153,1
1603-51154,2
1603-51155,2
1603-51156,1
1603-51157,1
1603-51158,2
1603-51159,2
1603-51160,1
1603-51161,2
1603-51162,1
1603-51163,1
1603-51164,1
1603-51165,2
1603-51166,1
1603-51167,2
1603-51168,1
1603-51169,1
1603-51170,1
1603-51171,1
1603-51172,1
1603-51173,2
1603-51174,2
1603-51175,1
1603-51176,2
1603-51177,2
1603-51178,1
1603-51179,1
1603-51180,1
1603-51181,1
1603-51182,1
1603-51183,1
1603-51184,1
1603-51185,2
1603-51186,1
1603-51187,1
1603-51188,2
1603-51189,2
1603-51194,2
1603-51195,2
1603-51196,2
1603-51197,2
1603-51198,1
1603-51199,2
1603-51200,1
1603-51315,2
1603-51316,1
1603-51317,2
1603-51501,1
1603-51502,1
1603-51503,2
1603-51504,1
1603-51505,1
1603-51506,1
1603-51507,2
1603-51508,1
1603-51509,2
1603-51510,1
1603-51511,1
1603-51512,2
1603-51513,2
1603-51514,1
1603-51515,1
1603-51516,2
1603-51517,1
1603-51518,2
1603-51519,2
1603-51520,2
1603-51521,1
1603-51522,1
1603-51523,2
1603-51524,1
1603-51525,1
1603-51526,1
1603-51527,1
1603-51528,2
1603-51529,1
1603-51530,1
1603-51531,2
1603-51532,2
1603-51533,1
1603-51534,2
1603-51535,1
1603-51536,1
1603-51537,2
1603-51538,1
1603-51539,2
1603-51540,1
1603-51541,1
1603-51542,1
1603-51543,1
1603-51544,1
1603-51545,2
1603-51546,1
1603-51547,2
1603-51548,2
1603-51549,2
1603-51550,2
1603-51551,2
1603-51552,1
1603-51553,2
1603-51554,2
1603-51555,1
1603-51556,1
1603-51557,1
1603-51558,2
1603-51559,2
1603-51560,2
1603-51561,1
1603-51562,1
1603-51563,2
1603-51564,2
1603-51565,1
1603-51566,1
1603-51567,2
1603-51568,2
1603-51569,2
1603-51570,1
1603-51571,2
1603-51572,1
1603-51573,1
1603-51574,2
1603-51575,1
1603-51576,2
1603-51577,1
1603-51578,1
1603-51579,1
1603-51580,2
1603-51581,2
1603-51582,2
1603-51583,2
1603-51584,1
1603-51585,1
1603-51586,2
1603-51587,1
1603-51588,1
1603-51589,1
1603-51590,2
1603-51591,2
1603-51592,1
1603-51593,2
1603-51594,2
1603-51595,1
1603-51596,2
1603-51597,2
1603-51598,1
1603-51599,1
1603-51600,2
1603-51601,1
1603-51602,2
1603-51603,1
1603-51604,1
1603-51605,2
1603-51606,2
1603-51607,1
1603-51608,2
1603-51609,2
1603-51610,2
1603-51611,1
1603-51612,1
1603-51613,1
1603-51614,1
1603-51615,2
1603-51616,2
1603-51617,1
1603-51618,1
1603-51619,1
1603-51620,1
1603-51621,2
1603-51622,1
1603-51623,1
1603-51624,1
1603-51625,1
1603-51626,1
1603-51627,1
1603-51628,2
1603-51629,1
1603-51630,2
1603-51631,2
1603-51632,2
1603-51633,1
1603-51634,2
1603-51635,2
1603-51636,1
1603-51637,1
1603-51638,2
1603-51639,2
1603-51640,1
1603-51641,1
1603-51642,1
1603-51643,2
1603-51644,1
1603-51645,2
1603-51646,1
1603-51647,1
1603-51648,2
1603-51649,2
1603-51650,1
1603-51651,2
1603-51652,1
1603-51653,1
1603-51654,1
1603-51655,1
1603-51656,1
1603-51657,1
1603-51658,2
1603-51659,2
1603-51660,1
1603-51661,2
1603-51662,2
1603-51663,1
1603-51664,2
1603-51665,1
1603-51666,2
1603-51667,1
1603-51668,1
1603-51669,1
1603-51670,1
1603-51671,2
1603-51672,2
1603-51673,1
1603-51674,2
1603-51675,1
1603-51676,2
1603-51677,2
1603-51678,1
1603-51679,1
1603-51680,2
1603-51681,2
1603-51682,1
1603-51683,2
1603-51684,2
1603-51685,2
1603-51686,1
1603-51687,1
1603-51688,2
1603-51689,1
1603-51690,1
1603-51691,2
1603-51692,1
1603-51693,1
1603-51694,1
1603-51695,1
1603-51696,1
1603-51697,1
1603-51698,2
1603-51699,1
1603-51700,1
1603-51701,1
1603-51702,1
1603-51703,2
1603-51704,1
1603-51705,1
1603-51706,2
1603-51707,2
1603-51708,2
1603-51709,1
1603-51710,2
1603-51711,1
1603-51712,1
1603-51713,1
1603-51714,2
1603-51715,1
1603-51716,1
1603-51717,2
1603-51718,1
1603-51719,1
1603-51720,2
1603-51721,1
1603-51722,2
1603-51723,2
1603-51724,2
1603-51725,2
1603-51726,1
1603-51727,2
1603-51728,1
1603-51729,2
1603-51730,2
1603-51731,2
1603-51732,1
1603-51733,1
1603-51734,2
1603-51735,1
1603-51736,1
1603-51737,2
1603-51738,2
1603-51739,2
1603-51740,1
1603-51741,2
1603-51742,2
1603-51743,1
1603-51744,2
1603-51745,2
1603-51746,1
1603-51747,1
1603-51748,2
1603-51749,2
1603-51750,2
1603-51751,2
1603-51752,2
1603-51753,1
1603-51754,1
1603-51755,1
1603-51756,2
1603-51757,2
1603-51758,2
1603-51759,2
1603-51760,2
1603-51761,2
1603-51762,1
1603-51763,2
1603-51764,2
1603-51765,2
1603-51766,1
1603-51767,2
1603-51768,2
1603-51769,1
1603-51770,2
1603-51771,1
1603-51772,2
1603-51773,1
1603-51774,2
1603-51775,2
1603-51776,2
1603-51777,2
1603-51778,2
1603-51779,2
1603-51780,1
1603-51781,2
1603-51782,1
1603-51783,2
1603-51784,1
1603-51785,2
1603-51786,1
1603-51787,2
1603-51788,2
1603-51789,2
1603-51790,2
1603-51791,1
1603-51792,1
1603-51793,2
1603-51794,1
1603-51795,2
1603-51796,2
1603-51797,2
1603-51798,1
1603-51799,2
1603-51800,2
1603-51801,2
1603-51802,1
1603-51803,2
1603-51804,1
1603-51805,1
1603-51806,2
1603-51807,2
1603-51808,1
1603-51809,2
1603-51810,2
1603-51811,2
1603-51812,1
1603-51813,2
1603-51814,2
1603-51815,2
1603-51816,1
1603-51817,2
1603-51818,1
1603-51819,1
1603-51820,2
1603-51821,2
1603-51822,1
1603-51823,2
1603-51824,2
1603-51825,1
1603-51826,2
1603-51827,1
1603-51828,2
1603-51829,1
1603-51830,2
1603-51831,1
1603-51832,2
1603-51833,1
1603-51834,2
1603-51835,1
1603-51836,2
1603-51837,2
1603-51838,1
1603-51839,2
1603-51840,2
1603-51841,1
1603-51842,1
1603-51843,1
1603-51844,1
1603-51845,2
1603-51846,2
1603-51847,2
1603-51848,1
1603-51849,2
1603-51850,2
1603-51851,1
1603-51852,1
1603-51853,1
1603-51854,1
1603-51855,1
1603-51856,1
1603-51857,2
1603-51858,2
1603-51859,2
1603-51860,2
1603-51861,2
1603-51862,2
1603-51863,2
1603-51864,2
1603-51865,1
1603-51866,1
1603-51867,1
1603-51868,1
1603-51869,1
1603-51870,1
1603-51871,2
1603-51872,2
1603-51873,2
1603-51874,1
1603-51875,2
1603-51876,2
1603-51877,1
1603-51878,2
1603-51879,2
1603-51880,2
1603-51881,2
1603-51882,2
1603-51883,1
1603-51884,1
1603-51885,2
1603-51886,1
1603-51887,1
1603-51888,1
1603-51889,2
1603-51890,1
1603-51891,2
1603-51892,2
1603-51893,1
1603-51894,1
1603-51895,2
1603-51896,1
1603-51897,2
1603-51898,1
1603-51899,2
1603-51900,1
1603-51960,2
1713-13201,2
1713-13202,2
1713-13203,1
1713-13204,1
1713-13205,1
1713-13206,2
1713-13207,2
1713-13208,2
1713-13209,1
1713-13210,1
1713-13211,2
1713-13212,2
1713-13213,1
1713-13214,1
1713-13215,1
1713-13216,2
1713-13217,2
1713-13218,1
1713-13219,2
1713-13220,2
1713-13221,2
1713-13222,2
1713-13223,1
1713-13224,2
1713-13225,2
1713-13226,1
1713-13227,1
1713-13228,2
1713-13229,1
1713-13230,1
1713-13231,1
1713-13232,1
1713-13233,1
1713-13234,2
1713-13235,2
1713-13236,1
1713-13237,1
1713-13238,2
1713-13239,2
1713-13240,2
1713-13241,1
1713-13242,1
1713-13243,1
1713-13244,2
1713-13245,2
1713-13246,2
1713-13247,2
1713-13248,2
1713-13249,2
1713-13250,1
1713-13251,2
1713-13252,2
1713-13253,1
1713-13254,2
1713-13255,1
1713-13256,1
1713-13257,2
1713-13258,2
1713-13259,1
1713-13260,2
1713-13261,1
1713-13262,1
1713-13263,1
1713-13264,1
1713-13265,1
1713-13266,1
1713-13267,1
1713-13268,2
1713-13269,1
1713-13270,1
1713-13271,1
1713-13272,1
1713-13273,2
1713-13274,1
1713-13275,1
1713-13276,1
1713-13277,2
1713-13278,1
1713-13279,2
1713-13280,2
1713-13281,2
1713-13282,2
1713-13283,1
1713-13284,2
1713-13285,2
1713-13286,1
1713-13287,2
1713-13288,1
1713-13289,2
1713-13290,2
1713-13291,1
1713-13292,2
1713-13293,1
1713-13294,2
1713-13295,1
1713-13296,1
1713-13297,2
1713-13298,1
1713-13299,1
1713-13300,2
1713-13301,2
1713-13302,2
1713-13303,1
1713-13304,1
1713-13305,2
1713-13306,2
1713-13307,2
1713-13308,2
1713-13309,1
1713-13310,1
1713-13311,1
1713-13312,2
1713-13313,1
1713-13314,1
1713-13315,1
1713-13316,1
1713-13317,2
1713-13318,1
1713-13319,1
1713-13320,2
1713-13321,2
1713-13322,1
1713-13328,2
1713-13329,2
1713-13330,1
1713-13331,2
1713-13332,2
1713-13333,1
1713-13334,2
1713-13335,2
1713-13336,1
1713-13337,1
1713-13338,1
1713-13339,1
1713-13340,2
1713-13341,2
1713-13342,1
1713-13343,1
1713-13344,1
1713-13345,2
1713-13346,1
1713-13347,2
1713-13348,1
1713-13349,2
1713-13350,2
1713-13351,1
1713-13352,1
1713-13353,2
1713-13354,1
1713-13355,2
1713-13356,1
